"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"chemical_shift"	"multiplicity"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"ADG10003u_007"	"ADG10003u_008"	"ADG10003u_009"	"ADG10003u_010"	"ADG10003u_015"	"ADG10003u_016"	"ADG10003u_017"	"ADG10003u_021"	"ADG10003u_022"	"ADG10003u_023"	"ADG10003u_051"	"ADG10003u_052"	"ADG10003u_053"	"ADG10003u_066"	"ADG10003u_067"	"ADG10003u_071"	"ADG10003u_072"	"ADG10003u_073"	"ADG10003u_087"	"ADG10003u_088"	"ADG10003u_089"	"ADG10003u_097"	"ADG10003u_098"	"ADG10003u_112"	"ADG10003u_113"	"ADG10003u_114"	"ADG10003u_115"	"ADG10003u_116"	"ADG10003u_117"	"ADG10003u_118"	"ADG10003u_120"	"ADG10003u_151"	"ADG10003u_152"	"ADG10003u_153"	"ADG10003u_155"	"ADG10003u_156"	"ADG10003u_160"	"ADG10003u_161"	"ADG10003u_162"	"ADG10003u_166"	"ADG10003u_167"	"ADG10003u_168"	"ADG10003u_177"	"ADG10003u_178"	"ADG10003u_179"	"ADG10003u_185"	"ADG10003u_186"	"ADG10003u_187"	"ADG19007u_011"	"ADG19007u_012"	"ADG19007u_013"	"ADG19007u_014"	"ADG19007u_015"	"ADG19007u_016"	"ADG19007u_017"	"ADG19007u_071"	"ADG19007u_072"	"ADG19007u_073"	"ADG19007u_074"	"ADG19007u_075"	"ADG19007u_076"	"ADG19007u_077"	"ADG19007u_091"	"ADG19007u_092"	"ADG19007u_093"	"ADG19007u_094"	"ADG19007u_095"	"ADG19007u_096"	"ADG19007u_097"	"ADG19007u_161"	"ADG19007u_162"	"ADG19007u_163"	"ADG19007u_164"	"ADG19007u_165"	"ADG19007u_166"	"ADG19007u_167"	"ADG19007u_191"	"ADG19007u_192"	"ADG19007u_193"	"ADG19007u_194"	"ADG19007u_195"	"ADG19007u_196"	"ADG19007u_197"	"ADG19007u_241"	"ADG19007u_242"	"ADG19007u_243"	"ADG19007u_244"	"ADG19007u_245"	"ADG19007u_246"	"ADG19007u_247"	"ADG19007u_281"	"ADG19007u_282"	"ADG19007u_283"	"ADG19007u_284"	"ADG19007u_285"	"ADG19007u_286"	"ADG19007u_287"	"ADG19007u_301"	"ADG19007u_302"	"ADG19007u_303"	"ADG19007u_304"	"ADG19007u_305"	"ADG19007u_306"	"ADG19007u_307"	"ADG19007u_351"	"ADG19007u_352"	"ADG19007u_353"	"ADG19007u_354"	"ADG19007u_355"	"ADG19007u_356"	"ADG19007u_357"	"ADG19007u_401"	"ADG19007u_402"	"ADG19007u_403"	"ADG19007u_404"	"ADG19007u_405"	"ADG19007u_406"	"ADG19007u_407"	"ADG19007u_431"	"ADG19007u_432"	"ADG19007u_433"	"ADG19007u_434"	"ADG19007u_435"	"ADG19007u_436"	"ADG19007u_437"	"ADG19007u_471"	"ADG19007u_472"	"ADG19007u_473"	"ADG19007u_474"	"ADG19007u_475"	"ADG19007u_476"	"ADG19007u_477"
""	""	""	""	""	"[7.77 .. 7.81]"	""	"NEWT:9606"	"Homo sapiens (Human)"	""	""	""	""	""	""	""	""	""	"0.09497"	"0.059733"	"0.12886"	"0.078737"	"0.050882"	"0.075738"	"0.076128"	"0.16918"	"0.20335"	"0.49526"	"0.078623"	"0.23395"	"0.044462"	"0.062111"	"0.048841"	"0.053871"	"0.038879"	"0.048682"	"0.046496"	"0.060174"	"0.081027"	"0.04705"	"0.076701"	"0.16491"	"0.15526"	"0.080786"	"0.091672"	"0.071819"	"0.062609"	"0.042639"	"0.15748"	"0.57698"	"0.87491"	"0.3429"	"0.058973"	"0.19805"	"0.050346"	"0.042749"	"0.047537"	"0.040487"	"0.058343"	"0.074875"	"0.049649"	"0.076942"	"0.062062"	"0.0497"	"0.32119"	"0.065951"	"0.045946"	"0.035981"	"0.059946"	"0.051654"	"0.14362"	"0.054505"	"0.058741"	"0.053374"	"0.39251"	"0.01963"	"0.085419"	"0.31814"	"0.13941"	"0.15637"	"0.012298"	"0"	"0.046193"	"0.020041"	"0.39491"	"0.053239"	"0.0084299"	"0.056548"	"0"	"0.066646"	"0.062351"	"0.043731"	"0.069738"	"0.039711"	"0.072163"	"0.041212"	"0.043333"	"0.080769"	"0.16698"	"0.072428"	"0.14136"	"0.059123"	"0.07986"	"0.060741"	"0.13873"	"0.1513"	"0.061977"	"0.084565"	"0.039827"	"0.052425"	"0.048195"	"0.038611"	"0.046757"	"0.061632"	"0.051546"	"0.057425"	"0.14202"	"0.058963"	"0.057453"	"0.5422"	"0.057023"	"0.03606"	"0.09557"	"0.28038"	"0.0046265"	"0.067422"	"0.13783"	"0.062374"	"0.19927"	"0.11074"	"0.010406"	"0.055415"	"0.05548"	"0.036192"	"0"	"0.013109"	"0.15902"	"0.024411"	"0.05183"	"0.16516"	"0.069156"	"0.047337"	"0.057315"	"0.040214"	"0.32353"	"0.061234"	"0.088924"	"0.17667"	"0.062284"	"0.050478"
""	""	""	""	""	"[7.81 .. 7.87]"	""	"NEWT:9606"	"Homo sapiens (Human)"	""	""	""	""	""	""	""	""	""	"0.44111"	"0.80067"	"0.58777"	"0.75392"	"1.4251"	"1.4045"	"0.91177"	"2.609"	"1.3808"	"3.1793"	"5.22"	"3.0579"	"1.1526"	"1.6237"	"0.99081"	"1.4818"	"0.5572"	"0.9643"	"2.2562"	"2.6893"	"2.4872"	"0.73406"	"1.714"	"3.2625"	"0.9195"	"2.6709"	"0.7701"	"1.6614"	"0.96091"	"1.2766"	"1.2816"	"1.4353"	"2.1412"	"1.5052"	"5.3567"	"6.1502"	"2.1243"	"1.1178"	"1.1699"	"1.0411"	"1.6668"	"1.1676"	"1.7761"	"0.90898"	"1.2724"	"4.3434"	"1.2553"	"2.8091"	"1.8866"	"1.4747"	"2.4612"	"2.5826"	"1.5461"	"2.5602"	"2.5528"	"1.2869"	"1.4367"	"2.4465"	"6.1784"	"2.1466"	"4.2823"	"4.2623"	"3.1248"	"1.6029"	"3.7384"	"3.4794"	"1.8206"	"3.3726"	"3.8674"	"6.9039"	"3.0993"	"3.7297"	"4.9435"	"2.5799"	"3.4176"	"1.2363"	"3.2211"	"2.5134"	"1.8158"	"4.7998"	"4.471"	"3.7432"	"3.1491"	"1.6177"	"1.7941"	"2.1799"	"2.6053"	"2.1044"	"2.1417"	"5.3276"	"2.5782"	"1.5367"	"1.7515"	"4.5416"	"2.328"	"2.864"	"1.7202"	"4.0654"	"1.729"	"2.6856"	"5.2747"	"2.7959"	"1.9849"	"1.2832"	"4.9637"	"2.3188"	"3.2104"	"3.4779"	"2.7195"	"2.4316"	"1.8677"	"3.9818"	"2.0148"	"1.7408"	"2.0125"	"1.939"	"1.5357"	"0.891"	"1.6309"	"1.7364"	"2.1913"	"3.3105"	"2.8949"	"1.844"	"2.9602"	"1.7538"	"1.4096"	"4.3241"	"7.3806"	"6.2066"	"4.3425"	"3.8743"
""	""	""	""	""	"[7.87 .. 7.92]"	""	"NEWT:9606"	"Homo sapiens (Human)"	""	""	""	""	""	""	""	""	""	"0.10884"	"0.55502"	"0.10272"	"0.1179"	"0.38541"	"0.34965"	"0.39081"	"0.70573"	"0.58894"	"0.71464"	"0.30981"	"0.11005"	"0.11003"	"0.1528"	"0.51152"	"0.13449"	"0.14446"	"0.098564"	"0.54151"	"0.30823"	"0.3712"	"0.098855"	"0.11411"	"0.090002"	"0.11002"	"0.10614"	"0.18089"	"0.23877"	"0.15694"	"0.23034"	"0.14482"	"0.17428"	"0.24104"	"0.80961"	"0.080526"	"0.073139"	"0.17702"	"0.33498"	"0.34199"	"0.21884"	"0.61198"	"0.21285"	"0.13852"	"0.13513"	"0.10423"	"0.20227"	"0.19677"	"0.24104"	"0.38954"	"0.098508"	"0.26183"	"0.045166"	"0.046921"	"0.3226"	"0.11703"	"0.47273"	"0.12271"	"0.13316"	"0.011635"	"0.036585"	"0.11738"	"0.49523"	"0.15929"	"0"	"0.17864"	"0.31168"	"0.092896"	"0.14469"	"0.17694"	"0.27038"	"0.080178"	"0.37837"	"0.30281"	"0.36008"	"0.35319"	"0.38604"	"0.37168"	"0.17405"	"0.38112"	"0.27094"	"0.08412"	"0.20796"	"0.1511"	"0.14145"	"0.11789"	"0.20812"	"0.12227"	"0.15386"	"0.098173"	"0.082916"	"0.15082"	"0.52681"	"0.13728"	"0.19831"	"0.2241"	"0.16102"	"0.17746"	"0.12786"	"0.11944"	"0.45826"	"0.11128"	"0.098183"	"0.13086"	"0.22847"	"0.26839"	"0.19716"	"0.1247"	"0.11392"	"0.10064"	"0.2379"	"0.1641"	"0.084912"	"0.37627"	"0.27756"	"0.12401"	"0.038823"	"0.029474"	"0.071877"	"0.1262"	"0.26374"	"0.34025"	"0.13239"	"0.056759"	"0.41175"	"0.15679"	"0.40947"	"0.084353"	"0.36517"	"0.25981"	"0.12901"	"0.33089"	"0.29717"
"HMDB04193"	"C7H8N2O2"	"CN1C=C(C=CC1=O)C(=O)N"	"InChI=1S/C7H8N2O2/c1-9-4-5(7(8)11)2-3-6(9)10/h2-4H,1H3,(H2,8,11)"	"n-methyl-2-pyridone-5-carboxamide"	"[7.92 .. 7.97]"	"dd 7.97 ?"	"NEWT:9606"	"Homo sapiens (Human)"	""	""	"3:medium reliability"	""	""	""	""	""	""	"0.09612"	"0.21998"	"0.17356"	"0.10817"	"0.12535"	"0.16765"	"0.172"	"0.20085"	"0.32354"	"0.15961"	"0.23139"	"0.24468"	"0.29145"	"0.45311"	"0.15355"	"0.4945"	"0.34731"	"0.25088"	"0.39995"	"0.35331"	"0.41654"	"0.33536"	"0.26877"	"0.27312"	"0.30065"	"0.245"	"0.31076"	"0.29461"	"0.34396"	"0.27514"	"0.41546"	"0.28008"	"0.22094"	"0.32559"	"0.40348"	"0.37387"	"0.45532"	"0.32602"	"0.27144"	"0.45812"	"0.44619"	"0.39381"	"0.64289"	"0.33337"	"0.51651"	"0.36571"	"0.22914"	"0.49283"	"0.20528"	"0.10747"	"0.23049"	"0.31352"	"0.21576"	"0.21564"	"0.45692"	"0.20833"	"0.17992"	"0.18202"	"0.1552"	"0.21507"	"0.20494"	"0.36674"	"0.43366"	"0.031451"	"0.29523"	"0.68162"	"0.13259"	"0.32712"	"0.22269"	"0.18028"	"0.019807"	"0.169"	"0.29069"	"0.16343"	"0.16636"	"0.18133"	"0.21019"	"0.25604"	"0.16868"	"0.19192"	"0.15622"	"0.31433"	"0.29437"	"0.60374"	"0.11886"	"0.28414"	"0.2855"	"0.18267"	"0.49252"	"0.46088"	"0.28237"	"0.18086"	"0.27947"	"0.47001"	"0.17061"	"0.37855"	"0.32168"	"0.46401"	"0.23579"	"0.23205"	"0.20253"	"0.10122"	"0.23066"	"0.25325"	"0.30919"	"0.2391"	"0.28517"	"0.5043"	"0.28635"	"0.39965"	"0.13956"	"0.19252"	"0.095192"	"0.20877"	"0.29229"	"0.1242"	"0.2265"	"0.47878"	"0.25768"	"0.10676"	"0.36762"	"0.21547"	"0.17754"	"0.22723"	"0.2428"	"0.34179"	"0.21429"	"0.2725"	"0.22186"	"0.19104"	"0.24553"	"0.38169"
""	""	""	""	""	"[7.97 .. 8.00]"	""	"NEWT:9606"	"Homo sapiens (Human)"	""	""	""	""	""	""	""	""	""	"0.068586"	"0.072611"	"0.46452"	"0.0557"	"0.10428"	"0.37301"	"0.075974"	"0.065078"	"0.094983"	"0.082372"	"0.066694"	"0.42231"	"0.11077"	"0.091268"	"0.085456"	"0.055116"	"0.047815"	"0.058556"	"0.088221"	"0.097012"	"0.078092"	"0.097025"	"0.077452"	"0.12027"	"0.27246"	"0.089955"	"0.099126"	"0.10796"	"0.10019"	"0.066649"	"0.23135"	"0.11555"	"0.094638"	"0.13556"	"0.042733"	"0.10745"	"0.12176"	"0.088298"	"0.093461"	"0.064712"	"0.072989"	"0.17914"	"0.085512"	"0.23543"	"0.070282"	"0.082546"	"0.10751"	"0.073224"	"0.22714"	"0.021111"	"0.07823"	"0.066358"	"0.090892"	"0.57517"	"0.075705"	"0.25386"	"0.049022"	"0.0223"	"0.023963"	"0.0023985"	"0.045037"	"0.18802"	"0.05388"	"0"	"0.072774"	"0.03086"	"0.029387"	"0.053209"	"0.027824"	"0.07398"	"0.012703"	"0.11395"	"0.090139"	"0.10826"	"0.21654"	"0.074746"	"0.059921"	"0.060628"	"0.086541"	"0.28885"	"0.057095"	"0.02033"	"0.066656"	"0.082476"	"0.048829"	"0.062494"	"0.077405"	"0.083841"	"0.05037"	"0.0725"	"0.11568"	"0.09866"	"0.10292"	"0.08341"	"0.090973"	"0.082942"	"0.088535"	"0.064284"	"0.44382"	"0.073557"	"0.068606"	"0.036654"	"0.085564"	"0.092749"	"0.070633"	"0.050226"	"0.005632"	"0.10077"	"0.05112"	"0.23248"	"0.069154"	"0.18545"	"0.043739"	"0.067994"	"0.072518"	"0.023796"	"3.09E-4"	"0.06632"	"0.34005"	"0.050089"	"0.090154"	"0.34505"	"0.052825"	"0.07167"	"0.075778"	"0.08485"	"0.06151"	"0.20214"	"0.068904"	"0.06735"	"0.078286"	"0.089749"
""	""	""	""	""	"[8.00 .. 8.05]"	"dt 8.05 "	"NEWT:9606"	"Homo sapiens (Human)"	""	""	""	""	""	""	""	""	""	"0.059493"	"0.0936"	"0.13382"	"0.077044"	"0.062809"	"0.054903"	"0.18623"	"0.09325"	"0.17727"	"0.074554"	"0.064433"	"0.093106"	"0.11591"	"0.11228"	"0.15167"	"0.054479"	"0.090354"	"0.20622"	"0.12185"	"0.5641"	"0.47475"	"0.12097"	"0.13314"	"0.12015"	"0.12618"	"0.13034"	"0.10545"	"0.85787"	"0.1131"	"0.068707"	"0.13432"	"0.14364"	"0.15033"	"0.17975"	"0.070886"	"0.20328"	"0.23668"	"0.17593"	"0.29834"	"0.075735"	"0.090761"	"0.088532"	"0.084325"	"0.11332"	"0.08661"	"0.13367"	"0.13498"	"0.079031"	"0.098263"	"0.012435"	"0.11524"	"0.28217"	"0.007834"	"0.081414"	"0.10166"	"0.069948"	"0.036424"	"0.028741"	"0"	"0"	"0.049989"	"0.13471"	"0.060366"	"0"	"0.10713"	"0.045661"	"0.022133"	"0.091535"	"0.061663"	"0.15734"	"0"	"0.12133"	"0.12603"	"0.091521"	"0.11583"	"0.20659"	"0.18836"	"0.11843"	"0.060122"	"0.13642"	"0.068288"	"0.036103"	"0.42538"	"0.11255"	"0.070946"	"0.097197"	"0.35325"	"0.089989"	"0.085169"	"0.093258"	"0.28614"	"0.14011"	"0.12915"	"0.083122"	"0.089971"	"0.10232"	"0.41549"	"0.083893"	"0.097269"	"0.27319"	"0.33009"	"0.044164"	"0.10784"	"0.11282"	"0.30993"	"0.060146"	"0.015439"	"0.094521"	"0.071839"	"0.069008"	"0.12797"	"0.098234"	"0.048578"	"0.24802"	"0.10478"	"0.0048556"	"0.0037247"	"0.046725"	"0.12597"	"0.11538"	"0.10413"	"0.083067"	"0.03896"	"0.19886"	"0.13145"	"0.19159"	"0.040101"	"0.106"	"0.28787"	"0.069941"	"0.18356"	"0.11432"
"CHEBI:18123"	"C7H7NO2"	"C[N+]1=CC=CC(=C1)C(=O)[O-]"	"InChI=1S/C7H7NO2/c1-8-4-2-3-6(5-8)7(9)10/h2-5H,1H3"	"n-methylnicotinate"	"[8.05 .. 8.11]"	"t 8.085"	"NEWT:9606"	"Homo sapiens (Human)"	""	""	"4:good reliability"	""	""	""	""	""	""	"0.16309"	"0.16863"	"0.24447"	"0.13051"	"0.058181"	"0.068248"	"0.075765"	"0.069841"	"0.10326"	"0.038019"	"0.28021"	"0.095019"	"0.60715"	"0.30336"	"0.12109"	"0.079956"	"0.10878"	"0.077088"	"0.064047"	"0.090051"	"0.058075"	"0.08082"	"0.19683"	"0.31988"	"0.15266"	"0.50558"	"0.45489"	"0.25396"	"0.48381"	"0.19029"	"0.25564"	"0.12877"	"0.10158"	"0.18546"	"0.068654"	"0.10202"	"0.11598"	"0.063466"	"0.081999"	"0.088499"	"0.15334"	"0.20666"	"0.47768"	"0.12222"	"0.25629"	"0.87072"	"0.080564"	"0.05108"	"0.11687"	"0"	"0.22386"	"0.030793"	"0"	"0.21883"	"0.11103"	"0.25232"	"0.082342"	"0.04403"	"0.23214"	"0.11838"	"0.28408"	"0.42477"	"0.17345"	"0"	"0.36898"	"0.13168"	"0.019184"	"0.32742"	"0.1092"	"0.48395"	"0.034213"	"0.50796"	"0.78974"	"0.17962"	"0.41412"	"0.083919"	"0.17007"	"0.11859"	"0.058819"	"0.61846"	"0.37361"	"0.35651"	"0.24439"	"0.11856"	"0.031178"	"0.1028"	"0.16849"	"0.091582"	"0.48459"	"0.25684"	"0.1456"	"0.11346"	"0.31401"	"0.2308"	"0.22929"	"0.55128"	"0.15963"	"0.73409"	"0.17598"	"0.30271"	"0.46481"	"0.24557"	"0.64678"	"0.35658"	"0.24893"	"0.12469"	"0.028129"	"0.44844"	"0.14698"	"0.099594"	"0.12102"	"0.12875"	"0.015754"	"0.088609"	"0.30777"	"0"	"0.021043"	"0.13918"	"0.1232"	"0"	"0.11971"	"0.080443"	"0.0078677"	"0.10436"	"0.25509"	"0.1585"	"0.061669"	"0.43987"	"0.57605"	"0.37581"	"0.43907"	"0.51594"
""	""	""	""	""	"[8.11 .. 8.13]"	"2 d's? "	"NEWT:9606"	"Homo sapiens (Human)"	""	""	""	""	""	""	""	""	""	"0.016733"	"0.029772"	"0.028305"	"0.002974"	"8.69E-4"	"0.0031366"	"0.014672"	"0"	"0.018561"	"0"	"0.018619"	"0.028239"	"0.032382"	"0.018799"	"0.017132"	"0.011711"	"0.012448"	"0.013263"	"0.023182"	"0.023942"	"0.016495"	"0.015341"	"0.01815"	"0.022577"	"0.021451"	"0.029301"	"0.021647"	"0.022153"	"0.016521"	"0.011021"	"0.033615"	"0.013394"	"0.0054492"	"0.027784"	"0.073522"	"0.014084"	"0.024858"	"0.016094"	"0.012738"	"0.016754"	"0.074124"	"0.04963"	"0.018577"	"0.017211"	"0.011255"	"0.020336"	"0.015734"	"0.011003"	"0.013572"	"0"	"0.01797"	"3.59E-5"	"0"	"0.009578"	"0.01297"	"0.0059196"	"0"	"0"	"0"	"0"	"0"	"0.035449"	"0.0069266"	"0"	"0.017052"	"0"	"0.0070126"	"0.015568"	"0"	"0.016341"	"0"	"0.024743"	"0.029239"	"0.011789"	"0.017443"	"0.0091515"	"0.019644"	"0.012737"	"0.002549"	"0.02089"	"0.0020071"	"0.0019529"	"0.079424"	"0.18071"	"0"	"0.020579"	"0.017021"	"0.0074973"	"0.0037027"	"0.020736"	"0.023332"	"0.021934"	"0.026646"	"0.024435"	"0.011869"	"0.021678"	"0.025179"	"0.0112"	"0.027592"	"0.016221"	"0.01923"	"0"	"0.030725"	"0.020535"	"0.01064"	"0.0030604"	"0"	"0.45527"	"0.0017151"	"0.0058051"	"0.033029"	"0.038463"	"0"	"0.018787"	"0.025926"	"0"	"0"	"0"	"0.036369"	"0"	"0.027931"	"0.019342"	"0"	"0.019241"	"0.030067"	"0.022802"	"0"	"0.022307"	"0.013405"	"0.0067602"	"0.019449"	"0.023836"
""	""	""	""	""	"[8.13 .. 8.18]"	""	"NEWT:9606"	"Homo sapiens (Human)"	""	""	""	""	""	""	""	""	""	"0.022614"	"0.030277"	"0.042098"	"0.012204"	"0.0066665"	"0.0098424"	"0.028648"	"0.0055718"	"0.027981"	"0.0066846"	"0.015649"	"1.0923"	"0.033285"	"0.051772"	"0.031908"	"0.012862"	"0.020672"	"0.01787"	"0.023521"	"0.027562"	"0.020487"	"0.032217"	"0.032839"	"0.088461"	"0.063726"	"0.033372"	"0.043268"	"0.045815"	"0.023521"	"0.0080509"	"0.35306"	"0.089407"	"0.021843"	"0.050668"	"0.016332"	"0.025343"	"0.03264"	"0.02783"	"0.02495"	"0.039159"	"0.02173"	"0.091888"	"0.042417"	"0.11566"	"0.024884"	"0.032053"	"0.02945"	"0.020588"	"0.04659"	"0"	"0.023572"	"0"	"0"	"0.052665"	"0.0092103"	"0.029858"	"0.020156"	"0"	"0"	"0"	"0.013026"	"0.044173"	"0.0044856"	"0"	"0.039569"	"0"	"0"	"0.02178"	"0"	"0.021248"	"0"	"0.041824"	"0.055449"	"0.017257"	"0.039443"	"0.030088"	"0.044003"	"0.028018"	"0.0060635"	"0.040801"	"0.025302"	"0"	"0.10463"	"0.034117"	"0.013822"	"0.032628"	"0.039808"	"0.042306"	"0.0060091"	"0.0242"	"0.035167"	"0.027474"	"0.036546"	"0.028511"	"0.027488"	"0.04094"	"0.035808"	"0.025163"	"0.27438"	"0.043169"	"0.038571"	"0.0023934"	"0.038505"	"0.043104"	"0.019678"	"0.0043078"	"0"	"0.056816"	"0.015253"	"0.026068"	"0.050871"	"0.45092"	"0"	"0.028526"	"0.039164"	"0"	"0"	"0"	"0.21543"	"0"	"0.033697"	"0.37241"	"0"	"0.065798"	"0.024978"	"0.039405"	"0.019392"	"0.042491"	"0.019927"	"0.043757"	"0.036724"	"0.028799"
"CHEBI:18123"	"C7H7NO2"	"C[N+]1=CC=CC(=C1)C(=O)[O-]"	"InChI=1S/C7H7NO2/c1-8-4-2-3-6(5-8)7(9)10/h2-5H,1H3"	"n-methylnicotinate"	"[8.18 .. 8.24]"	"dd?8.19"	"NEWT:9606"	"Homo sapiens (Human)"	""	""	"4:good reliability"	""	""	""	""	""	""	"0.13349"	"0.12338"	"0.15821"	"0.072596"	"0.087672"	"0.066387"	"0.14122"	"0.064776"	"0.17906"	"0.098981"	"0.1099"	"0.07852"	"0.098784"	"0.086341"	"0.13257"	"0.069935"	"0.091138"	"0.071523"	"0.088038"	"0.14974"	"0.36392"	"0.90209"	"0.6017"	"0.105"	"0.15351"	"0.095144"	"0.12289"	"0.16012"	"0.13576"	"0.10421"	"0.12861"	"0.10885"	"0.0945"	"0.16702"	"0.051484"	"0.11713"	"0.43964"	"0.11683"	"0.10101"	"0.054235"	"0.11829"	"0.075436"	"0.10849"	"0.12473"	"0.098545"	"0.12662"	"0.14306"	"0.078078"	"0.12244"	"0.04331"	"0.098461"	"0.51476"	"0.028561"	"0.12594"	"0.11642"	"0.061076"	"0.0044248"	"0"	"0.0025297"	"0"	"0.042451"	"0.091459"	"0.057372"	"0"	"0.081125"	"0.012538"	"0.018035"	"0.058354"	"0.034645"	"0.065948"	"0"	"0.087354"	"0.10332"	"0.10789"	"0.071738"	"0.071067"	"0.088454"	"0.067987"	"0.044723"	"0.10574"	"0.087152"	"0.029727"	"0.18234"	"0.06082"	"0.035365"	"0.052487"	"0.60872"	"0.12971"	"0.045582"	"0.069057"	"0.83413"	"0.11594"	"0.13699"	"0.14617"	"0.13013"	"0.12728"	"0.23371"	"0.11289"	"0.092781"	"0.11043"	"0.40217"	"0.068274"	"0.10911"	"0.14775"	"0.073997"	"0.042477"	"0"	"0.071412"	"0.054398"	"0.046483"	"0.1277"	"0.088033"	"0.1174"	"0.078088"	"0.12198"	"0.059196"	"0"	"0.088507"	"0.093968"	"0.017171"	"0.086004"	"0.081521"	"0.047837"	"0.11101"	"0.087194"	"0.11067"	"0.032105"	"0.11135"	"0.077465"	"0.073141"	"0.093116"	"0.13963"
""	""	""	""	""	"[8.24 .. 8.28]"	""	"NEWT:9606"	"Homo sapiens (Human)"	""	""	""	""	""	""	""	""	""	"0.024607"	"0.029922"	"0.039468"	"0.0032956"	"0.026625"	"0.0074497"	"0.032122"	"0.04023"	"0.066053"	"0.030243"	"0.027062"	"0.047391"	"0.13886"	"0.068362"	"0.077892"	"0.037793"	"0.03815"	"0.029801"	"0.030622"	"0.039486"	"0.02547"	"0.024531"	"0.041386"	"0.06388"	"0.065582"	"0.062763"	"0.067229"	"0.069503"	"0.047761"	"0.025902"	"0.055504"	"0.041446"	"0.039166"	"0.057735"	"0.03366"	"0.03138"	"0.067534"	"0.032315"	"0.031742"	"0.032227"	"0.057866"	"0.040061"	"0.054112"	"0.039204"	"0.041599"	"0.039284"	"0.033231"	"0.016466"	"0.025266"	"0"	"0.028807"	"0"	"0"	"0.024197"	"0.02216"	"0.02079"	"0"	"0"	"0"	"0"	"0.019069"	"0.053771"	"0.037636"	"0"	"0.055591"	"0.0024993"	"0"	"0.049939"	"0.012547"	"0.029907"	"0"	"0.041374"	"0.057211"	"0.021469"	"0.03446"	"0.030539"	"0.040147"	"0.031549"	"0"	"0.039163"	"0.013153"	"0"	"0.073585"	"0.031354"	"0"	"0.03724"	"0.032516"	"0.010616"	"0.034453"	"0.026814"	"0.073437"	"0.10086"	"0.43031"	"0.022964"	"0.022444"	"0.056698"	"0.072443"	"0.039808"	"0.067042"	"0.037038"	"0.037785"	"0.0093831"	"0.24829"	"0.045008"	"0.028233"	"0.0041447"	"0"	"0.043085"	"0.0079643"	"0.016121"	"0.030813"	"0.035224"	"0"	"0.024785"	"0.37226"	"0"	"0"	"0"	"0.07262"	"0"	"0.019384"	"0.063206"	"0"	"0.034545"	"0.026364"	"0.042445"	"0"	"0.042166"	"0.036517"	"0.010129"	"0.040437"	"0.041679"
"CHEBI:32544"	"C6H4NO2-"	"C1=CC(=CN=C1)C(=O)[O-]"	"InChI=1S/C6H5NO2/c8-6(9)5-2-1-3-7-4-5/h1-4H,(H,8,9)/p-1"	"nicotinate"	"[8.28 .. 8.31]"	"d 8.28"	"NEWT:9606"	"Homo sapiens (Human)"	""	""	"3:medium reliability"	""	""	""	""	""	""	"0.016264"	"0.031396"	"0.035325"	"0.011775"	"0.0084105"	"0.022195"	"0.027213"	"0.008822"	"0.020244"	"0.011691"	"0.013783"	"0.040031"	"0.027187"	"0.022787"	"0.021392"	"0.032438"	"0.016848"	"0.016325"	"0.01301"	"0.021221"	"0.020164"	"0.02467"	"0.025229"	"0.034188"	"0.041157"	"0.02732"	"0.029272"	"0.02946"	"0.030628"	"0.017635"	"0.039805"	"0.022842"	"0.0087118"	"0.029765"	"0.02329"	"0.020411"	"0.02702"	"0.022688"	"0.018797"	"0.026379"	"0.010146"	"0.027672"	"0.020856"	"0.025201"	"0.018407"	"0.028553"	"0.022355"	"0.024626"	"0.027578"	"0"	"0.01454"	"0.0097661"	"0"	"0.022607"	"0.017412"	"0.021912"	"0"	"0"	"0"	"0"	"0.0078657"	"0.020439"	"0.022822"	"0"	"0.023614"	"0.041985"	"3.57E-4"	"0.036673"	"0"	"0.013307"	"0"	"0.021525"	"0.037253"	"0.018054"	"0.020009"	"0.013734"	"0.019561"	"0.022008"	"0.0019837"	"0.021819"	"0.0079863"	"0.0029616"	"0.01747"	"0.028815"	"0.0075939"	"0.02652"	"0.029466"	"0.022093"	"0.013384"	"0.018968"	"0.032095"	"0.020082"	"0.037164"	"0.025588"	"0.020539"	"0.030143"	"0.031517"	"0.024623"	"0.034807"	"0.019803"	"0.030655"	"0.0052325"	"0.029211"	"0.13379"	"0.013405"	"0.011334"	"0"	"0.031338"	"0.0073952"	"0.011849"	"0.019811"	"0.037843"	"0.0049098"	"0.018241"	"0.031976"	"0"	"0"	"0.0058899"	"0.040976"	"0"	"0.038613"	"0.034191"	"0"	"0.021332"	"0.2385"	"0.021236"	"0"	"0.026371"	"0.015082"	"0.009226"	"0.018633"	"0.024613"
